timestamp,decision,percentage,target_price,ml_prediction,rl_action,current_price,balance,btc_amount,params,regime,anomalies,dynamic_target,weighted_decision,ml_accuracy,ml_loss,success
2024-08-09 09:07:56.962697,hold,0.0,,,,86302000.0,572149.42221622,0.0,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 09:18:03.948821,hold,0.0,,,,86077000.0,572149.42221622,0.0,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 09:28:12.070386,hold,0.0,,,,86246000.0,572149.42221622,0.0,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 09:38:19.929748,hold,0.0,,,,86526000.0,572149.42221622,0.0,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 09:49:34.484636,sell,0.0,,,,86120000.0,288656.72464519,0.00328821,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 09:59:42.375326,hold,0.0,,,,85880000.0,288656.72464519,0.00328821,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 10:09:49.611411,buy,0.0,,,,85494000.0,288656.72464519,0.00328821,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 10:19:57.722953,buy,0.0,,,,85772000.0,288656.72464519,0.00328821,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 10:31:12.809214,hold,0.0,,,,85975000.0,88878.91458966,0.00561073,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 10:41:21.870069,sell,0.0,,,,86429000.0,88878.91458966,0.00561073,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 10:51:29.774704,buy,0.0,,,,86226000.0,88878.91458966,0.00561073,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 11:02:44.538663,sell,0.0,,,,85972000.0,45832.35867796,0.00611004,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 11:12:42.040393,sell,0.0,,,,86267000.0,45832.35867796,0.00611004,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 11:22:49.678334,buy,0.0,,,,85987000.0,45832.35867796,0.00611004,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 11:32:57.416316,sell,0.0,,,,85897000.0,45832.35867796,0.00611004,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 11:43:03.873045,sell,0.0,,,,86000000.0,45832.35867796,0.00611004,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 11:53:11.307373,sell,0.0,,,,86057000.0,45832.35867796,0.00611004,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 12:03:17.991432,hold,0.0,,,,86116000.0,45832.35867796,0.00611004,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 12:13:25.251186,hold,0.0,,,,86146000.0,45832.35867796,0.00611004,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 12:25:43.723505,hold,0.0,,,,86318000.0,11732.72515185,0.00650441,"{'risk_factor': 0.9, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.5421245421245421,0.4578754578754579,
2024-08-09 12:29:06.877152,sell,0.0,,,,86265000.0,4936.8227988,0.00658315,"{'risk_factor': 0.8, 'stop_loss_factor': 0.024, 'take_profit_factor': 0.03, 'trade_frequency': 0.9}",Sideways Market,True,0.0,0.0,0.5258215962441315,0.4741784037558685,
2024-08-09 12:30:41.034143,hold,0.0,,,,86265000.0,4936.8227988,0.00658315,"{'risk_factor': 0.8, 'stop_loss_factor': 0.024, 'take_profit_factor': 0.03, 'trade_frequency': 0.9}",Sideways Market,True,0.0,0.0,0.5258215962441315,0.4741784037558685,
2024-08-09 12:40:50.077950,hold,0.0,,,,86072000.0,4936.8227988,0.00658315,"{'risk_factor': 0.81, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.4835164835164835,0.5164835164835164,
2024-08-09 12:50:57.222750,hold,0.0,,,,86039000.0,4936.8227988,0.00658315,"{'risk_factor': 0.81, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.4835164835164835,0.5164835164835164,
2024-08-09 13:01:03.965372,hold,0.0,,,,86150000.0,4936.8227988,0.00658315,"{'risk_factor': 0.81, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.4835164835164835,0.5164835164835164,
2024-08-09 13:11:04.672141,hold,0.0,,,,86148000.0,4936.8227988,0.00658315,"{'risk_factor': 0.81, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.4835164835164835,0.5164835164835164,
2024-08-09 13:23:19.784402,hold,0.0,,,,85922000.0,4936.8227988,0.00658315,"{'risk_factor': 0.81, 'stop_loss_factor': 0.022000000000000002}",Sideways Market,True,0.0,0.0,0.4835164835164835,0.5164835164835164,
